feature,importance
REFUSED_CNT_PAYMENT_SUM,0.0
POS_MONTHS_BALANCE_MAX,9.75942e-06
POS_MONTHS_BALANCE_MEAN,0.0014571616
POS_MONTHS_BALANCE_SIZE,0.0
POS_SK_DPD_MAX,0.0
POS_SK_DPD_DEF_MAX,0.0
POS_NAME_CONTRACT_STATUS_Active_MEAN,0.0
POS_NAME_CONTRACT_STATUS_Completed_MEAN,0.004045162
POS_NAME_CONTRACT_STATUS_Returned to the store_MEAN,0.0
POS_NAME_CONTRACT_STATUS_Signed_MEAN,0.0
INSTAL_NUM_INSTALMENT_VERSION_NUNIQUE,0.0
INSTAL_DPD_MAX,0.0017720093
INSTAL_DPD_MEAN,0.0
INSTAL_DPD_SUM,5.950172e-06
INSTAL_DBD_MAX,0.00018640432
INSTAL_DBD_MEAN,0.004220824
INSTAL_DBD_SUM,0.0021211004
INSTAL_PAYMENT_PERC_MAX,0.0
INSTAL_PAYMENT_PERC_MEAN,0.00023858334
INSTAL_PAYMENT_PERC_VAR,8.058781e-05
INSTAL_PAYMENT_DIFF_MAX,1.7358587e-05
INSTAL_PAYMENT_DIFF_MEAN,0.0
INSTAL_PAYMENT_DIFF_SUM,0.001413348
INSTAL_PAYMENT_DIFF_VAR,1.3690352e-05
INSTAL_AMT_INSTALMENT_MAX,0.0
INSTAL_AMT_INSTALMENT_MEAN,0.03790028
INSTAL_AMT_INSTALMENT_SUM,1.1058528e-05
INSTAL_AMT_PAYMENT_MIN,0.0019268926
INSTAL_DAYS_ENTRY_PAYMENT_MAX,0.0017551153
INSTAL_DAYS_ENTRY_PAYMENT_SUM,0.0
CC_MONTHS_BALANCE_MIN,0.0
CC_MONTHS_BALANCE_MAX,0.0
CC_AMT_BALANCE_MIN,0.0
CC_AMT_BALANCE_MAX,0.0
CC_AMT_BALANCE_MEAN,0.0
CC_AMT_BALANCE_SUM,0.0
CC_AMT_BALANCE_VAR,0.0
CC_AMT_CREDIT_LIMIT_ACTUAL_MIN,0.0052665723
CC_AMT_CREDIT_LIMIT_ACTUAL_MAX,0.0
CC_AMT_CREDIT_LIMIT_ACTUAL_SUM,0.0
CC_AMT_CREDIT_LIMIT_ACTUAL_VAR,0.0
CC_AMT_DRAWINGS_ATM_CURRENT_SUM,0.0
CC_AMT_DRAWINGS_CURRENT_MIN,0.0
CC_AMT_DRAWINGS_CURRENT_MAX,0.0
CC_AMT_DRAWINGS_CURRENT_MEAN,0.027870642
CC_AMT_DRAWINGS_CURRENT_SUM,0.0
CC_AMT_DRAWINGS_CURRENT_VAR,0.0
CC_AMT_DRAWINGS_OTHER_CURRENT_SUM,0.0
CC_AMT_DRAWINGS_POS_CURRENT_SUM,0.0
CC_AMT_INST_MIN_REGULARITY_MIN,0.0
CC_AMT_PAYMENT_TOTAL_CURRENT_MIN,0.0
CC_AMT_PAYMENT_TOTAL_CURRENT_MAX,0.0
CC_AMT_PAYMENT_TOTAL_CURRENT_MEAN,0.0
CC_AMT_PAYMENT_TOTAL_CURRENT_VAR,0.0
CC_CNT_DRAWINGS_ATM_CURRENT_SUM,0.0
CC_CNT_DRAWINGS_CURRENT_MAX,0.0
CC_CNT_DRAWINGS_CURRENT_MEAN,0.0
CC_CNT_DRAWINGS_CURRENT_SUM,0.0
CC_CNT_DRAWINGS_CURRENT_VAR,0.00853894
CC_CNT_INSTALMENT_MATURE_CUM_MAX,0.0
CC_NAME_CONTRACT_STATUS_Active_MEAN,0.0
CC_NAME_CONTRACT_STATUS_Active_VAR,0.0
